,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
9,3890,Polygon,MATIC,polygon,544,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-06T14:54:00.000Z,0.9095479572651327,272864620.36420786,11.7887,-0.1572261,-2.16129403,8.8679651,-22.38996071,8.36723513,11.52538276,7944280617.750559,0.9327,9095479572.65,,2022-12-06T14:54:00.000Z,,,,,,2022-12-06 14:55:56.809873+00:00
10,6636,Polkadot,DOT,polkadot-new,435,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1143975975.7784371,1259999646.083617,,11,904869778.0,4965362588.214811,,2022-12-06T14:54:00.000Z,5.487378083495691,164570149.67452136,7.8225,-0.01806031,-2.46924303,3.7008755,-22.41143436,-13.1677768,-22.99583229,6277428697.532193,0.7365,6914094443.13,,2022-12-06T14:54:00.000Z,,,,,,2022-12-06 14:55:56.809873+00:00
11,2,Litecoin,LTC,litecoin,851,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71770531.22724101,84000000.0,,12,,,,2022-12-06T14:54:00.000Z,79.36953073002753,669326587.9417394,-16.8031,-0.02723419,-4.78296864,4.20455595,14.58863585,50.23961981,43.09647172,5696393383.750906,0.668,6667040581.32,,2022-12-06T14:54:00.000Z,,,,,,2022-12-06 14:55:56.809873+00:00
12,4943,Dai,DAI,multi-collateral-dai,1701,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,5681688318.189465,5681688318.189465,,13,,,,2022-12-06T14:54:00.000Z,0.9995894311744177,164647611.9225227,-0.2354,0.01805727,0.00792076,-0.04451344,-0.05763959,0.01352932,0.00551297,5679355594.089341,0.666,5679355594.09,,2022-12-06T14:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-12-06 14:55:56.809873+00:00
13,5994,Shiba Inu,SHIB,shiba-inu,460,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-12-06T14:54:00.000Z,9.357400152238502e-06,129344444.05087203,-38.9451,-0.01851871,-2.78405544,2.95352481,-26.20592958,-15.54179672,-23.17878482,5137804809.345678,0.6028,5518386663.32,,2022-12-06T14:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-12-06 14:55:56.809873+00:00
14,5426,Solana,SOL,solana,408,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,363962942.91205555,535382912.3724641,,15,,,,2022-12-06T14:54:00.000Z,14.022979973352893,319541111.031027,19.1962,-0.24956446,0.71397644,3.19200722,-60.8574453,-57.47825964,-55.32508825,5103845059.498337,0.5988,7507663858.27,,2022-12-06T14:54:00.000Z,,,,,,2022-12-06 14:55:56.809873+00:00
0,1,Bitcoin,BTC,bitcoin,9865,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19225950.0,19225950.0,,1,,,,2022-12-06T14:55:00.000Z,17006.53358938014,19605952601.27607,-8.6949,0.0173951,-1.30209891,3.399089,-19.9153148,-13.50480767,-10.14209726,326966764462.7431,38.3412,357137205376.98,,2022-12-06T14:55:00.000Z,,,,,,2022-12-06 14:56:58.039718+00:00
1,1027,Ethereum,ETH,ethereum,6260,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2022-12-06T14:55:00.000Z,1255.9459243807232,5542973648.475706,-4.9611,-0.0664189,-2.41121628,3.56475787,-22.79494207,-6.29681642,-18.71797285,153694958526.9578,18.0228,153694958526.96,,2022-12-06T14:55:00.000Z,,,,,,2022-12-06 14:56:58.039718+00:00
2,825,Tether,USDT,tether,44192,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65576715611.096825,73141766321.23428,,3,,,,2022-12-06T14:55:00.000Z,1.0000648840793172,26018532265.778465,-3.0185,-0.00154389,-0.00409256,0.03458458,0.00355211,-0.00427305,-0.00373586,65580970495.913895,7.7005,73146512057.4,,2022-12-06T14:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-12-06 14:56:58.039718+00:00
3,1839,BNB,BNB,bnb,1149,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",200000000.0,159969399.80770272,159979963.59042934,,4,,,,2022-12-06T14:55:00.000Z,288.8644957471358,601066025.9446533,-9.3252,0.17782557,-1.46927956,-3.99313662,-17.63471012,1.77089971,8.05819632,46209480010.424,5.4187,57772899149.43,,2022-12-06T14:55:00.000Z,,,,,,2022-12-06 14:56:58.039718+00:00
4,3408,USD Coin,USDC,usd-coin,8698,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,43277505822.43587,43277505822.43587,,5,,,,2022-12-06T14:55:00.000Z,1.000166836319688,2245135717.6210623,-0.9898,0.02633299,0.0192558,-0.00256994,0.00769107,0.01048683,0.00833668,43284726082.23256,5.0781,43284726082.23,,2022-12-06T14:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-06 14:56:58.039718+00:00
5,4687,Binance USD,BUSD,binance-usd,5681,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,22100085744.154423,22100085744.154423,,6,,,,2022-12-06T14:55:00.000Z,1.0000723882314622,5576287450.594425,2.7944,0.05172067,0.00694744,0.01596096,-0.02034926,0.04104672,-0.02720477,22101685530.276604,2.5929,22101685530.28,,2022-12-06T14:55:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-12-06 14:56:58.039718+00:00
6,52,XRP,XRP,xrp,854,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50260446248.0,99989199669.0,,7,,,,2022-12-06T14:55:00.000Z,0.38762101549045586,891486822.4439796,23.2194,0.27320799,-1.41455742,-1.36200987,-20.87200324,-20.97839428,19.47154035,19482005213.653233,2.2856,38762101549.05,,2022-12-06T14:55:00.000Z,,,,,,2022-12-06 14:56:58.039718+00:00
7,74,Dogecoin,DOGE,dogecoin,608,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-12-06T14:55:00.000Z,0.10063404656354921,630547574.8144103,-33.3935,-0.11557762,-3.87062071,-1.61263738,-19.78720477,61.3522467,67.30399054,13351195872.177204,1.5656,13351195872.18,,2022-12-06T14:55:00.000Z,,,,,,2022-12-06 14:56:58.039718+00:00
8,2010,Cardano,ADA,cardano,603,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34459298230.168,35212260956.882,,9,,,,2022-12-06T14:55:00.000Z,0.316737637585659,181933912.07262078,-1.156,0.05792293,-2.72090971,2.38616971,-25.23312234,-25.36536856,-32.09654873,10914556714.283092,1.2805,14253193691.35,,2022-12-06T14:55:00.000Z,,,,,,2022-12-06 14:56:58.039718+00:00
9,3890,Polygon,MATIC,polygon,544,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-06T14:55:00.000Z,0.909587028563927,272860595.3694311,11.7608,-0.07506493,-2.15452127,8.88845712,-22.38242147,8.33876194,11.48119614,7944621878.8784,0.9316,9095870285.64,,2022-12-06T14:55:00.000Z,,,,,,2022-12-06 14:56:58.039718+00:00
10,6636,Polkadot,DOT,polkadot-new,435,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1143975975.7784371,1259999646.083617,,11,904869778.0,4964991046.765805,,2022-12-06T14:55:00.000Z,5.486967481375873,164581740.33837992,7.803,0.06406408,-2.47325955,3.73425309,-22.44456211,-13.19582292,-23.02265812,6276958978.571518,0.7364,6913577084.61,,2022-12-06T14:55:00.000Z,,,,,,2022-12-06 14:56:58.039718+00:00
11,2,Litecoin,LTC,litecoin,851,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71770531.22724101,84000000.0,,12,,,,2022-12-06T14:55:00.000Z,79.36874637122833,669710880.5185796,-16.7731,0.06814073,-4.75167983,4.24891073,14.58994382,50.36652688,43.06368707,5696337089.903214,0.668,6666974695.18,,2022-12-06T14:55:00.000Z,,,,,,2022-12-06 14:56:58.039718+00:00
12,4943,Dai,DAI,multi-collateral-dai,1701,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,5681688318.189465,5681688318.189465,,13,,,,2022-12-06T14:55:00.000Z,0.9997834822551284,164657950.55987588,-0.2276,0.05607137,0.02682533,-0.00480958,-0.03894329,0.00681191,-0.0029363,5680458131.847747,0.6661,5680458131.85,,2022-12-06T14:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-12-06 14:56:58.039718+00:00
13,5994,Shiba Inu,SHIB,shiba-inu,460,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-12-06T14:55:00.000Z,9.356827177819821e-06,129259815.37786803,-38.9919,0.04397327,-2.75635173,2.99366269,-26.20369335,-15.55522088,-23.16588184,5137490210.132646,0.6027,5518048760.24,,2022-12-06T14:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-12-06 14:56:58.039718+00:00
14,5426,Solana,SOL,solana,408,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,363962942.91205555,535382912.3724641,,15,,,,2022-12-06T14:55:00.000Z,14.023389615979761,319475342.0605039,19.1952,-0.21229325,0.70789547,3.20160103,-60.86336912,-57.48676815,-55.35847218,5103994154.234354,0.5988,7507883173.94,,2022-12-06T14:55:00.000Z,,,,,,2022-12-06 14:56:58.039718+00:00
0,1,Bitcoin,BTC,bitcoin,9865,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19225950.0,19225950.0,,1,,,,2022-12-06T14:56:00.000Z,17008.480642020517,19629120780.659733,-8.5413,0.03982297,-1.29045803,3.43881577,-19.8936799,-13.50390889,-10.13061553,327004198399.45435,38.3456,357178093482.43,,2022-12-06T14:56:00.000Z,,,,,,2022-12-06 14:57:59.282804+00:00
1,1027,Ethereum,ETH,ethereum,6260,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2022-12-06T14:56:00.000Z,1255.785583725935,5550919235.21832,-4.785,-0.0490602,-2.42208228,3.59250995,-22.78593783,-6.31865759,-18.73211261,153675337021.11948,18.0205,153675337021.12,,2022-12-06T14:56:00.000Z,,,,,,2022-12-06 14:57:59.282804+00:00
2,825,Tether,USDT,tether,44192,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65576715611.096825,73141766321.23428,,3,,,,2022-12-06T14:56:00.000Z,1.0000696233030488,26043498742.74569,-2.9032,-0.00235037,-0.00349593,0.03401497,0.00441191,-0.0023204,-0.00221511,65581281278.64076,7.6901,73146858692.6,,2022-12-06T14:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-12-06 14:57:59.282804+00:00
3,1839,BNB,BNB,bnb,1149,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",200000000.0,159969399.80770272,159979963.59042934,,4,,,,2022-12-06T14:56:00.000Z,288.7784579098097,601748309.0424962,-9.2931,0.16467562,-1.46593689,-3.86096758,-17.65744484,1.7380638,8.0262739,46195716589.2262,5.4171,57755691581.96,,2022-12-06T14:56:00.000Z,,,,,,2022-12-06 14:57:59.282804+00:00
4,3408,USD Coin,USDC,usd-coin,8698,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,43277505822.43587,43277505822.43587,,5,,,,2022-12-06T14:56:00.000Z,1.0000978282918835,2245640335.139872,-0.8633,0.02028091,0.020519,-0.00793082,0.01189046,0.01123763,0.0031501,43281739586.907455,5.0778,43281739586.91,,2022-12-06T14:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-06 14:57:59.282804+00:00
5,4687,Binance USD,BUSD,binance-usd,5681,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,22100085744.154423,22100085744.154423,,6,,,,2022-12-06T14:56:00.000Z,1.000274765115308,5581680976.236047,2.8924,0.07039291,0.0234981,-0.01719467,0.0013495,0.09992211,-0.00819982,22106158076.762234,2.5935,22106158076.76,,2022-12-06T14:56:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-12-06 14:57:59.282804+00:00
6,52,XRP,XRP,xrp,854,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50260446248.0,99989199669.0,,7,,,,2022-12-06T14:56:00.000Z,0.38790067625751345,893119306.8132817,23.4311,0.35659641,-1.34471607,-1.2765401,-20.84477722,-20.92234136,19.5570643,19496061088.603603,2.2873,38790067625.75,,2022-12-06T14:56:00.000Z,,,,,,2022-12-06 14:57:59.282804+00:00
7,74,Dogecoin,DOGE,dogecoin,608,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-12-06T14:56:00.000Z,0.10064352649183908,630887503.5349807,-33.3135,-0.08071234,-3.84875461,-1.52585582,-19.73134168,61.36529527,67.30483941,13352453581.508928,1.5658,13352453581.51,,2022-12-06T14:56:00.000Z,,,,,,2022-12-06 14:57:59.282804+00:00
8,2010,Cardano,ADA,cardano,603,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34459298230.168,35212260956.882,,9,,,,2022-12-06T14:56:00.000Z,0.31677336410386236,182137578.03520694,-1.0464,0.07817737,-2.70507775,2.44736227,-25.21591022,-25.35498978,-32.08613514,10915787825.028587,1.2806,14254801384.67,,2022-12-06T14:56:00.000Z,,,,,,2022-12-06 14:57:59.282804+00:00
9,3890,Polygon,MATIC,polygon,544,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-06T14:56:00.000Z,0.9099848880796422,273023045.0628267,11.7614,-0.0182076,-2.11279242,8.99187318,-22.34981734,8.37786671,11.5230731,7948096910.199219,0.932,9099848880.8,,2022-12-06T14:56:00.000Z,,,,,,2022-12-06 14:57:59.282804+00:00
10,6636,Polkadot,DOT,polkadot-new,435,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1143975975.7784371,1259999646.083617,,11,904869778.0,4965697579.173113,,2022-12-06T14:56:00.000Z,5.487748292520731,164665496.89742607,7.8582,0.08412274,-2.46116985,3.83357198,-22.46852514,-13.18708581,-23.00511332,6277852207.762856,0.7365,6914560906.37,,2022-12-06T14:56:00.000Z,,,,,,2022-12-06 14:57:59.282804+00:00
